date,product_name,product_category,sales,profit,quantity,rating,returned,stock,payment_method
2025-04-21,Walton Fridge,Electronics,93972.19,17732.52,19,4.5,1,184,Nagad
2024-10-05,Fresh Milk,Dairy,7253.53,1578.96,1,3.6,0,219,Cash
2024-07-08,Dettol Handwash,Personal Care,127591.62,20146.59,9,2.5,0,77,bKash
2024-01-29,Fresh Soybean Oil,Groceries,59774.49,18681.03,17,3.8,0,177,Rocket
2024-10-29,Olympic Biscuit,Snacks,141180.54,14466.12,14,4.1,1,263,Cash
2025-01-08,Singer Rice Cooker,Electronics,43815.41,6730.85,4,4.8,1,393,bKash
2024-10-01,Walton Fridge,Electronics,46604.34,8506.8,6,3.9,0,135,Nagad
2025-04-04,Singer Rice Cooker,Electronics,111679.55,38149.64,10,4.1,0,188,Nagad
2024-02-26,Teer Atta,Groceries,17644.65,5885.89,3,3.5,0,36,Mastercard
2025-05-07,Fresh Soybean Oil,Groceries,101154.36,20509.51,8,3.1,0,415,Visa Card
2025-05-14,Bashundhara Tissue,Household,34485.37,6218.79,8,2.6,0,106,Nagad
2024-08-19,RFL Chair,Furniture,138996.49,23095.97,17,4.3,1,189,Mastercard
2024-01-23,Fresh Soybean Oil,Groceries,32142.26,5593.45,6,3.0,0,470,Nagad
2024-03-05,Fresh Soybean Oil,Groceries,255800.79,70877.04,17,4.0,0,186,Visa Card
2024-07-13,Square Toiletries Lotion,Personal Care,27723.42,4398.52,8,3.9,0,74,Mastercard
2024-02-14,Pran Mango Juice,Beverages,84012.48,22510.8,8,2.6,0,467,Visa Card
2024-06-14,ACI Salt,Groceries,135531.01,23536.26,14,2.7,0,158,Mastercard
2024-11-21,ACI Salt,Groceries,21119.88,5323.45,4,4.5,1,466,bKash
2025-02-06,RFL Chair,Furniture,118301.33,24806.4,14,2.8,1,261,Mastercard
2024-01-10,Vision TV,Electronics,51513.42,9855.48,20,3.6,0,137,Visa Card
2024-04-24,Navana Helmet,Automotive,166432.24,32656.56,19,3.8,0,271,Cash
2025-03-18,Walton Fridge,Electronics,36385.17,12067.03,4,4.8,0,74,Cash
2024-04-28,Aarong Panjabi,Fashion,74713.44,17723.66,11,3.1,0,196,Cash
2024-02-17,Kazi Farms Chicken,Frozen Food,100847.92,11740.75,8,3.0,0,69,bKash
2024-01-11,ACI Salt,Groceries,6568.96,1950.3,5,3.0,0,427,bKash
2024-07-27,Singer Rice Cooker,Electronics,22175.24,6743.36,7,2.7,0,67,Visa Card
2024-03-27,Akij Cement,Construction,67417.44,20510.03,7,2.5,1,163,bKash
2024-02-07,Bashundhara Tissue,Household,235062.73,46638.02,18,4.3,0,377,bKash
2024-11-13,Lux Soap,Personal Care,28717.99,7644.43,13,3.1,0,346,Visa Card
2024-06-25,Bata School Shoe,Fashion,20289.02,6140.94,8,2.6,0,31,Visa Card
2024-05-11,Navana Helmet,Automotive,56023.34,10659.9,12,4.6,0,494,Rocket
2024-07-13,Bata School Shoe,Fashion,115759.18,21683.4,9,4.6,1,392,bKash
2024-03-24,Square Toiletries Lotion,Personal Care,9326.05,1422.47,8,3.9,0,471,Rocket
2025-03-12,ACI Salt,Groceries,26203.62,3149.7,10,3.9,0,396,Visa Card
2025-05-08,Walton Fan,Electronics,39333.01,13232.25,3,2.9,0,119,Mastercard
2024-02-20,Minister Blender,Electronics,120438.0,16826.08,9,3.1,0,28,Cash
2024-05-03,Minister Blender,Electronics,148047.79,24334.3,19,3.0,0,248,Rocket
2025-04-04,Navana Helmet,Automotive,119717.1,26580.85,9,3.3,1,239,Visa Card
2025-03-31,Lux Soap,Personal Care,22648.65,5610.52,16,2.6,0,242,Nagad
2024-09-21,Navana Helmet,Automotive,17616.52,3407.34,3,3.0,0,319,bKash
2025-02-11,Bashundhara Tissue,Household,70847.33,11867.48,6,3.9,1,398,Nagad
2024-09-13,Akij Cement,Construction,43924.64,7677.1,5,4.6,0,19,Cash
2024-04-07,Easy Fashion Shirt,Fashion,120989.43,11420.57,10,3.7,0,33,Visa Card
2024-08-28,Vision TV,Electronics,228323.74,27182.11,20,4.8,0,460,Nagad
2024-12-30,Minister Blender,Electronics,86979.97,30073.37,13,4.4,0,262,bKash
2025-01-05,Pran Noodles,Groceries,124013.92,40354.37,9,2.7,0,246,Rocket
2024-11-12,ACI Salt,Groceries,58814.92,11985.55,6,3.2,0,220,Mastercard
2024-11-01,Pran Mango Juice,Beverages,39664.91,5798.68,3,2.9,1,149,Nagad
2024-09-17,Minister Blender,Electronics,42090.85,14040.13,5,3.5,0,165,Cash
2024-01-15,Dettol Handwash,Personal Care,67154.73,5561.28,8,2.7,0,399,bKash
2024-09-25,Walton Fan,Electronics,15476.31,1890.21,1,4.1,0,84,bKash
2024-01-30,Bata School Shoe,Fashion,129436.64,29165.79,8,3.5,0,434,Rocket
2024-11-06,Pran Mango Juice,Beverages,134395.99,39540.03,18,3.9,0,147,Mastercard
2024-10-25,Square Toiletries Lotion,Personal Care,76333.48,20587.45,6,4.2,0,127,bKash
2024-06-24,Square Toiletries Lotion,Personal Care,20801.29,6046.56,3,3.7,0,133,Mastercard
2024-12-05,Pran Mango Juice,Beverages,84186.03,21351.73,15,2.5,0,200,Visa Card
2024-05-27,Aarong Panjabi,Fashion,203253.24,68893.42,19,3.3,1,329,Cash
2024-03-22,Bata School Shoe,Fashion,112360.97,12561.43,9,4.6,0,199,Nagad
2025-03-16,Fresh Soybean Oil,Groceries,6407.38,2043.16,1,4.1,0,198,Rocket
2024-04-13,Pran Noodles,Groceries,9941.17,1814.65,3,3.1,0,162,Cash
2024-12-05,Fresh Milk,Dairy,217056.68,21365.54,17,2.6,1,395,Rocket
2024-03-06,Walton Fridge,Electronics,50940.49,13796.37,19,4.0,0,242,Visa Card
2025-03-27,Aarong Panjabi,Fashion,29821.5,7531.92,20,2.5,0,300,bKash
2024-10-12,Kazi Farms Chicken,Frozen Food,43900.06,13564.33,17,3.8,0,494,Rocket
2024-05-01,Square Toiletries Lotion,Personal Care,9380.56,1925.4,1,3.1,0,376,Visa Card
2024-05-27,Kazi Farms Chicken,Frozen Food,25904.23,2691.51,5,4.3,0,132,Rocket
2024-04-12,Vision TV,Electronics,163803.56,35183.28,18,3.3,1,331,Rocket
2024-09-18,Lux Soap,Personal Care,19134.36,2975.77,13,3.9,0,122,Nagad
2024-02-25,Singer Rice Cooker,Electronics,57866.45,15714.66,9,3.6,1,350,Nagad
2024-03-24,Bata School Shoe,Fashion,52355.45,10778.61,8,4.8,0,56,Cash
2025-04-11,Walton Fridge,Electronics,23690.33,7494.84,9,5.0,0,111,bKash
2024-03-30,Akij Cement,Construction,78957.84,9532.49,18,4.6,0,106,Cash
2024-05-06,Navana Helmet,Automotive,203759.58,47944.68,19,3.6,0,67,Mastercard
2024-10-28,Teer Atta,Groceries,92973.52,31557.44,8,4.4,0,356,Visa Card
2025-01-27,Olympic Biscuit,Snacks,15131.4,3947.29,15,3.7,0,308,Nagad
2024-03-05,Fresh Soybean Oil,Groceries,9527.63,2652.94,10,4.9,1,252,bKash
2024-03-03,Walton Fridge,Electronics,13012.53,2730.39,13,4.3,0,62,Nagad
2024-04-10,Pran Mango Juice,Beverages,41590.23,7811.91,15,4.7,0,118,bKash
2024-05-19,Vision TV,Electronics,45760.96,12646.95,4,3.6,0,132,Mastercard
2025-01-21,Walton Fridge,Electronics,109850.11,21382.18,12,3.1,0,127,Rocket
2024-06-20,Bata School Shoe,Fashion,2278.95,723.05,1,3.2,0,461,Nagad
2025-05-13,Bombay Sweets Chanachur,Snacks,208082.38,44638.2,16,4.4,0,390,Visa Card
2024-06-22,Lux Soap,Personal Care,44402.19,4546.01,19,2.9,0,67,Mastercard
2024-09-19,Bata School Shoe,Fashion,37093.51,5170.48,6,4.3,0,423,Visa Card
2025-03-05,RFL Chair,Furniture,4070.8,856.42,3,2.9,0,438,bKash
2024-04-10,Bata School Shoe,Fashion,137620.82,27907.65,9,4.1,1,220,Visa Card
2024-11-06,Vision TV,Electronics,139085.04,41714.95,10,5.0,0,414,bKash
2025-01-03,Easy Fashion Shirt,Fashion,157907.31,35458.61,13,5.0,0,452,Visa Card
2024-11-26,Bombay Sweets Chanachur,Snacks,17331.93,1707.56,9,4.9,0,367,Cash
2024-11-09,Vision TV,Electronics,167921.35,56345.06,17,2.9,0,75,Nagad
2024-03-05,Aarong Panjabi,Fashion,155557.25,24545.96,15,4.9,0,271,bKash
2024-02-15,Minister Blender,Electronics,250724.55,28317.5,16,4.7,1,446,Mastercard
2024-08-25,Teer Atta,Groceries,79386.99,25209.83,14,3.7,0,366,Mastercard
2025-03-28,Square Toiletries Lotion,Personal Care,72168.67,5899.44,5,4.3,0,362,bKash
2025-04-24,Easy Fashion Shirt,Fashion,27378.65,7131.02,4,3.2,0,162,Cash
2024-12-12,Bata School Shoe,Fashion,31747.73,9939.55,4,2.6,0,334,Mastercard
2025-01-31,Pran Noodles,Groceries,18269.36,3664.44,4,3.0,0,95,Cash
2024-11-05,Aarong Panjabi,Fashion,42258.47,7387.88,4,4.0,1,283,Cash
2024-12-19,Walton Fridge,Electronics,69974.64,15818.84,9,2.6,0,218,bKash
2025-02-04,Dettol Handwash,Personal Care,201201.13,19630.92,15,3.5,0,50,Mastercard
2024-06-04,Square Toiletries Lotion,Personal Care,140503.64,40841.78,10,2.9,0,491,Visa Card
2024-09-10,Minister Blender,Electronics,36711.83,8423.92,3,3.5,0,470,Nagad
2024-01-31,Navana Helmet,Automotive,112209.41,35370.46,8,4.6,0,215,Mastercard
2025-01-05,Bashundhara Tissue,Household,10330.9,2567.05,1,4.9,1,184,Visa Card
2025-02-22,ACI Salt,Groceries,172013.91,29274.39,16,2.7,0,171,bKash
2024-04-29,Fresh Soybean Oil,Groceries,131969.33,42948.53,13,3.3,0,128,Cash
2024-02-15,Kazi Farms Chicken,Frozen Food,13430.83,1496.28,2,3.0,0,438,Cash
2024-09-22,Pran Noodles,Groceries,18752.93,4297.56,2,3.1,0,209,Rocket
2025-03-29,Olympic Biscuit,Snacks,16108.32,1898.24,3,3.8,1,144,Nagad
2024-06-08,Dettol Handwash,Personal Care,49926.94,7226.34,8,2.8,1,100,Mastercard
2025-01-05,Walton Fridge,Electronics,62267.7,20984.46,12,2.9,0,421,Cash
2024-12-15,Lux Soap,Personal Care,72170.84,13211.79,12,3.0,1,439,bKash
2025-01-07,Olympic Biscuit,Snacks,147358.1,26579.38,16,3.3,0,51,Mastercard
2025-04-07,Sunsilk Shampoo,Personal Care,252574.98,84559.45,20,4.1,0,213,Cash
2024-10-02,ACI Salt,Groceries,65165.24,14642.57,5,4.4,0,401,Rocket
2024-05-29,ACI Salt,Groceries,15269.77,3900.91,5,4.3,0,321,Rocket
2024-03-25,Dettol Handwash,Personal Care,138397.55,31675.96,10,4.6,1,346,Nagad
2024-09-30,Dettol Handwash,Personal Care,217363.58,51711.01,13,3.3,0,337,bKash
2024-08-17,Pran Mango Juice,Beverages,11236.66,3336.55,6,2.6,0,471,Visa Card
2024-09-23,Navana Helmet,Automotive,60428.32,5838.54,14,4.2,1,465,Cash
2024-06-28,Lux Soap,Personal Care,6521.91,2217.95,4,2.8,1,80,Nagad
2024-02-09,Lux Soap,Personal Care,238437.38,81548.33,20,2.6,0,326,Cash
2025-01-10,Walton Fridge,Electronics,157461.16,38843.21,14,4.5,1,103,Visa Card
2024-10-15,Dettol Handwash,Personal Care,38437.38,4442.66,8,3.4,0,283,Visa Card
2025-05-03,Navana Helmet,Automotive,120517.18,19858.2,17,4.4,0,318,Cash
2024-03-23,Dettol Handwash,Personal Care,97310.13,27843.44,14,3.0,0,110,Visa Card
2025-04-07,RFL Chair,Furniture,46131.53,11959.42,4,3.6,0,45,Visa Card
2024-10-11,Akij Cement,Construction,155775.23,16400.23,17,3.8,1,292,bKash
2024-06-10,Pran Mango Juice,Beverages,85069.41,7892.34,9,4.6,0,384,Nagad
2025-03-19,Pran Mango Juice,Beverages,6452.79,1334.04,7,4.4,0,229,Nagad
2025-02-07,Sunsilk Shampoo,Personal Care,15629.05,2195.06,1,3.3,0,236,Mastercard
2024-07-18,Akij Cement,Construction,72425.44,23518.78,5,4.5,0,265,Nagad
2025-02-18,Sunsilk Shampoo,Personal Care,121168.93,22165.54,19,3.5,0,391,Nagad
2025-03-11,Easy Fashion Shirt,Fashion,223969.3,39760.43,20,4.7,0,171,Cash
2024-07-24,ACI Salt,Groceries,219141.16,51453.18,16,4.4,0,112,Cash
2024-06-01,Walton Fridge,Electronics,241853.71,65816.47,15,3.0,0,466,Rocket
2024-10-21,Dettol Handwash,Personal Care,50959.49,17253.06,10,4.5,0,144,Cash
2024-06-05,Sunsilk Shampoo,Personal Care,80896.66,23699.9,13,2.8,1,475,Rocket
2024-03-29,Aarong Panjabi,Fashion,188570.26,46904.33,17,3.6,0,399,Cash
2024-06-03,Bashundhara Tissue,Household,94298.59,30912.39,12,2.7,0,33,Mastercard
2024-09-17,Easy Fashion Shirt,Fashion,3652.38,821.0,13,3.5,0,203,Rocket
2024-10-27,Walton Fan,Electronics,43207.58,4713.06,6,3.1,0,94,Cash
2024-02-02,RFL Chair,Furniture,19317.4,3267.08,15,4.2,0,422,Visa Card
2025-01-04,Pran Mango Juice,Beverages,25163.1,6581.67,2,2.5,0,196,Cash
2024-03-14,Walton Fan,Electronics,28736.22,7525.34,3,3.4,0,18,Cash
2024-06-06,ACI Salt,Groceries,31351.94,6397.27,14,3.8,1,293,Mastercard
2024-03-29,Bata School Shoe,Fashion,54975.61,8427.35,13,4.3,1,46,bKash
2025-03-03,Kazi Farms Chicken,Frozen Food,128164.64,12288.24,9,4.2,0,459,bKash
2024-08-26,Pran Noodles,Groceries,91721.64,16527.85,7,4.4,0,161,Nagad
2024-12-13,Navana Helmet,Automotive,4874.02,1632.54,14,3.5,0,318,bKash
2024-02-24,Sunsilk Shampoo,Personal Care,5457.62,972.89,1,2.9,0,309,Rocket
2024-06-25,Sunsilk Shampoo,Personal Care,78382.18,19515.87,9,2.5,1,420,Visa Card
2024-02-25,Navana Helmet,Automotive,24742.1,5884.29,7,4.2,0,306,Rocket
2025-03-23,Bombay Sweets Chanachur,Snacks,123928.67,12363.79,15,3.5,0,163,Nagad
2024-04-05,Singer Rice Cooker,Electronics,93523.96,15125.54,9,3.7,0,189,Mastercard
2024-05-25,Minister Blender,Electronics,143734.52,25488.85,16,3.9,0,104,bKash
2025-01-17,Square Toiletries Lotion,Personal Care,163102.77,19457.59,20,3.0,0,439,Nagad
2025-01-19,Fresh Soybean Oil,Groceries,249187.38,34554.29,20,2.6,0,37,Cash
2024-05-14,Akij Cement,Construction,82444.85,11528.69,18,2.9,0,206,Nagad
2024-09-23,Bata School Shoe,Fashion,174529.15,47489.58,19,3.9,0,247,bKash
2024-02-24,Walton Fridge,Electronics,14318.85,2213.16,5,3.5,0,253,Cash
2024-06-09,Aarong Panjabi,Fashion,23325.1,7929.97,12,4.7,0,374,Visa Card
2024-07-23,Akij Cement,Construction,1110.92,292.97,5,2.6,0,38,Nagad
2024-09-29,Walton Fan,Electronics,13264.96,3403.55,5,4.9,0,229,Mastercard
2025-03-26,Kazi Farms Chicken,Frozen Food,5752.72,1300.77,4,3.8,0,391,Nagad
2024-12-19,Singer Rice Cooker,Electronics,12123.52,3323.15,1,3.8,0,289,Visa Card
2025-03-21,Bashundhara Tissue,Household,40028.17,7295.12,11,2.7,0,60,Rocket
2024-03-06,Walton Fan,Electronics,159961.9,30480.73,14,2.8,0,47,Rocket
2024-03-31,Walton Fan,Electronics,84228.8,12156.57,19,3.8,1,330,Cash
2024-01-17,Vision TV,Electronics,111545.9,37147.3,11,2.9,0,197,Nagad
2024-05-19,Easy Fashion Shirt,Fashion,92364.46,17256.55,9,4.1,0,456,Nagad
2025-02-25,Teer Atta,Groceries,268338.44,39168.36,19,4.0,0,479,bKash
2024-05-31,Bombay Sweets Chanachur,Snacks,169744.64,40062.84,18,3.8,0,384,Nagad
2024-01-29,Walton Fridge,Electronics,8897.83,981.63,1,3.8,1,276,Visa Card
2024-08-11,Lux Soap,Personal Care,30600.61,9908.42,4,4.5,0,148,Nagad
2024-05-25,Fresh Milk,Dairy,41520.23,13856.39,3,2.8,1,242,Nagad
2024-04-14,Pran Mango Juice,Beverages,66498.5,22337.72,16,3.8,0,144,Mastercard
2024-07-24,Teer Atta,Groceries,18677.66,3193.14,3,2.6,0,455,Visa Card
2024-03-03,RFL Chair,Furniture,66375.21,8348.37,10,2.7,1,219,Visa Card
2024-02-02,Kazi Farms Chicken,Frozen Food,225029.17,58775.64,13,4.2,1,260,Rocket
2024-02-27,RFL Chair,Furniture,45691.66,6913.09,3,2.9,1,56,Cash
2025-03-31,Kazi Farms Chicken,Frozen Food,17905.06,3612.43,6,4.7,1,347,Mastercard
2024-10-21,Dettol Handwash,Personal Care,48189.82,13008.05,5,3.3,1,282,Visa Card
2024-04-03,Fresh Milk,Dairy,144392.92,18680.82,16,2.7,1,298,Rocket
2024-04-10,Teer Atta,Groceries,89068.36,20788.22,6,4.9,1,292,Visa Card
2024-08-05,Minister Blender,Electronics,6895.03,1039.34,1,4.9,0,282,Rocket
2024-05-07,Bata School Shoe,Fashion,114297.18,19775.71,14,3.2,0,310,Nagad
2024-03-18,Sunsilk Shampoo,Personal Care,152337.99,26774.67,13,4.6,1,242,Nagad
2024-10-11,Navana Helmet,Automotive,155107.3,39192.27,17,4.2,1,342,bKash
2025-01-25,Pran Mango Juice,Beverages,46167.27,15151.37,7,3.8,0,70,Mastercard
2024-12-06,Kazi Farms Chicken,Frozen Food,39318.81,4662.81,19,4.0,0,417,Visa Card
2024-05-02,Fresh Soybean Oil,Groceries,160001.11,13281.44,17,3.7,1,212,Mastercard
2024-09-11,Minister Blender,Electronics,213977.54,42540.3,17,2.9,1,232,Rocket
2024-01-19,Bombay Sweets Chanachur,Snacks,72167.14,22180.52,5,4.9,0,264,Visa Card
2024-09-06,Pran Mango Juice,Beverages,13643.83,3930.0,2,4.0,0,400,Mastercard
2025-02-24,Fresh Soybean Oil,Groceries,51196.08,17049.14,6,2.8,0,221,bKash
2024-10-19,Vision TV,Electronics,32706.38,8957.04,6,3.0,0,233,Nagad
2024-08-30,RFL Chair,Furniture,99022.17,24822.03,14,2.9,1,483,bKash
2025-02-10,Kazi Farms Chicken,Frozen Food,90829.47,25932.71,15,3.4,0,416,Visa Card
2024-01-29,Minister Blender,Electronics,207101.95,24832.9,15,4.7,1,215,Cash
2024-05-01,Kazi Farms Chicken,Frozen Food,75642.34,20482.32,6,4.2,0,206,Nagad
2025-01-27,Fresh Milk,Dairy,42199.24,8998.95,8,3.5,1,74,Mastercard
2025-01-06,Easy Fashion Shirt,Fashion,75643.93,9623.37,8,2.7,0,214,bKash
2025-03-21,Fresh Soybean Oil,Groceries,106105.62,26843.96,8,2.9,0,287,Cash
2024-12-08,Kazi Farms Chicken,Frozen Food,792.54,154.32,4,4.7,1,286,Cash
2024-05-10,Walton Fan,Electronics,13429.98,2415.32,9,4.1,0,93,Rocket
2024-07-27,Kazi Farms Chicken,Frozen Food,48137.16,11240.14,5,4.9,0,279,bKash
2024-04-30,Walton Fridge,Electronics,20063.87,2786.04,4,2.8,1,113,Nagad
2024-07-26,Fresh Soybean Oil,Groceries,151234.81,47985.0,10,4.4,1,48,Rocket
2025-03-05,Walton Fan,Electronics,282475.32,50683.45,20,3.9,1,103,Visa Card
2024-09-26,Olympic Biscuit,Snacks,36982.49,7168.94,20,3.6,0,498,Rocket
2024-06-24,Square Toiletries Lotion,Personal Care,23597.81,2110.61,4,3.3,0,209,Rocket
2024-04-15,Walton Fridge,Electronics,38911.39,3694.11,10,2.9,0,407,Cash
2024-12-16,Square Toiletries Lotion,Personal Care,93954.24,31333.31,9,3.4,0,307,Visa Card
2025-01-08,Singer Rice Cooker,Electronics,228140.05,34227.59,15,2.9,0,165,bKash
2024-02-12,Sunsilk Shampoo,Personal Care,224363.94,45148.3,18,2.6,0,176,Cash
2024-09-14,Pran Noodles,Groceries,101186.45,32774.53,12,4.4,0,461,Cash
2025-02-26,ACI Salt,Groceries,69432.06,23651.36,5,4.0,0,61,bKash
2024-12-07,Easy Fashion Shirt,Fashion,31623.32,6721.4,3,4.9,1,220,Mastercard
2025-03-14,Easy Fashion Shirt,Fashion,92475.28,9398.54,10,4.9,0,324,Cash
2024-06-05,Walton Fridge,Electronics,6287.17,1154.65,1,3.0,1,456,Visa Card
2024-09-21,Pran Noodles,Groceries,6760.84,708.46,5,3.4,1,426,Visa Card
2024-11-13,Dettol Handwash,Personal Care,205093.83,47563.24,13,3.4,1,38,Mastercard
2024-10-03,Walton Fridge,Electronics,36265.71,3625.13,3,3.9,0,374,Nagad
2024-02-22,Akij Cement,Construction,93867.23,17039.67,8,3.2,0,323,Cash
2024-02-04,Fresh Soybean Oil,Groceries,2760.5,467.45,3,4.8,0,217,Nagad
2024-03-03,Teer Atta,Groceries,130486.31,20952.02,11,2.6,1,480,Cash
2024-11-26,Fresh Milk,Dairy,66887.3,7560.82,15,4.9,0,485,Visa Card
2024-01-26,Easy Fashion Shirt,Fashion,8245.24,2428.47,14,2.8,0,222,Visa Card
2024-04-04,Easy Fashion Shirt,Fashion,33727.47,8358.58,2,4.2,0,103,Mastercard
2024-06-04,Singer Rice Cooker,Electronics,239846.46,50217.31,17,2.8,0,151,Cash
2024-01-10,RFL Chair,Furniture,101377.88,19876.91,6,3.7,0,443,bKash
2025-05-06,Minister Blender,Electronics,64840.82,5921.42,7,3.1,0,491,Nagad
2025-03-02,Bata School Shoe,Fashion,273028.34,65208.07,20,2.8,1,383,Visa Card
2025-04-19,Kazi Farms Chicken,Frozen Food,2348.68,281.94,4,4.7,0,147,Mastercard
2024-08-28,Pran Noodles,Groceries,9948.62,3165.55,14,2.6,1,369,Nagad
2024-07-31,Lux Soap,Personal Care,8621.69,1258.31,14,2.9,0,57,bKash
2024-09-23,Pran Noodles,Groceries,327413.83,90651.38,20,3.6,0,228,bKash
2024-03-13,Fresh Soybean Oil,Groceries,219260.97,23923.32,19,4.5,1,379,Nagad
2025-02-17,Akij Cement,Construction,39198.19,9173.76,4,3.4,0,356,Nagad
2025-04-02,Vision TV,Electronics,42936.1,14891.56,15,4.7,1,145,Mastercard
2024-04-22,Fresh Soybean Oil,Groceries,102549.14,9383.0,8,2.7,0,126,Mastercard
2024-05-30,Fresh Milk,Dairy,82430.71,15746.82,8,3.0,0,496,Visa Card
2024-05-14,Vision TV,Electronics,165219.7,47913.34,17,4.8,0,138,Visa Card
2024-05-14,Vision TV,Electronics,28055.09,9482.71,10,3.2,1,465,Mastercard
2024-05-19,Vision TV,Electronics,233707.9,23789.98,16,4.8,1,441,Rocket
2024-11-03,Teer Atta,Groceries,39786.89,13760.8,10,4.3,0,338,Nagad
2025-02-25,Square Toiletries Lotion,Personal Care,180517.42,19031.5,14,3.3,0,39,Nagad
2024-08-15,Lux Soap,Personal Care,129934.82,35453.18,17,3.7,0,480,Visa Card
2025-04-01,Aarong Panjabi,Fashion,3964.95,697.26,1,3.6,0,327,Mastercard
2024-01-21,Olympic Biscuit,Snacks,87652.76,14993.24,7,3.2,0,382,Rocket
2024-11-30,Vision TV,Electronics,132909.81,39550.66,11,4.1,0,266,Nagad
2024-03-17,Aarong Panjabi,Fashion,71296.4,14504.38,12,3.7,0,76,Rocket
2025-03-31,Lux Soap,Personal Care,62457.0,11895.69,4,3.4,1,20,Nagad
2024-05-17,Bashundhara Tissue,Household,58740.82,11271.18,20,3.5,0,168,Mastercard
2024-10-11,Teer Atta,Groceries,177159.7,15641.07,14,4.8,0,262,Cash
2025-04-11,Minister Blender,Electronics,4743.46,636.33,3,4.1,0,84,Visa Card
2024-12-16,Walton Fan,Electronics,20031.15,5752.98,7,4.8,0,262,Rocket
2024-07-12,Square Toiletries Lotion,Personal Care,10308.12,1247.02,1,2.6,0,180,Mastercard
2024-11-04,Minister Blender,Electronics,23070.81,7938.1,18,4.0,0,224,Rocket
2024-08-02,Akij Cement,Construction,70598.09,10493.34,12,3.0,0,127,bKash
2025-04-09,Sunsilk Shampoo,Personal Care,13463.52,3328.55,1,2.9,1,112,Cash
2024-09-03,Easy Fashion Shirt,Fashion,29992.43,5399.42,5,4.0,0,219,Visa Card
2024-06-08,Square Toiletries Lotion,Personal Care,96001.38,23753.97,13,4.2,0,158,Nagad
2025-03-10,Pran Mango Juice,Beverages,93368.35,14297.49,14,3.5,0,334,Cash
2024-10-03,Pran Noodles,Groceries,10898.51,1348.08,10,2.8,0,405,Rocket
2025-02-24,RFL Chair,Furniture,15701.87,1935.86,16,2.8,0,206,Rocket
2024-07-20,Fresh Milk,Dairy,157760.96,20870.82,12,2.9,0,332,Nagad
2024-06-20,Bashundhara Tissue,Household,5453.02,1649.22,3,2.9,0,307,Nagad
2024-07-25,Fresh Milk,Dairy,15468.4,4159.17,4,3.2,0,19,bKash
2024-11-26,Square Toiletries Lotion,Personal Care,138118.94,11104.38,15,4.5,0,472,Visa Card
2024-12-06,Fresh Soybean Oil,Groceries,16938.96,4761.95,6,3.6,0,208,Nagad
2024-01-06,ACI Salt,Groceries,42762.74,11185.0,6,4.4,0,80,bKash
2025-03-13,Walton Fan,Electronics,219907.27,34450.45,15,3.6,1,110,Rocket
2024-04-11,ACI Salt,Groceries,211099.33,36568.69,20,2.9,0,460,Cash
2024-07-10,Fresh Soybean Oil,Groceries,100179.12,15964.88,10,4.8,0,204,Visa Card
2024-05-02,Minister Blender,Electronics,297058.51,92665.24,20,3.7,0,210,bKash
2024-03-05,Lux Soap,Personal Care,201268.35,26502.6,14,4.0,0,38,Nagad
2025-01-23,Olympic Biscuit,Snacks,150251.94,22334.89,20,4.9,0,444,Nagad
2024-05-26,Navana Helmet,Automotive,307604.22,75447.07,20,3.0,1,424,Mastercard
2024-05-12,Aarong Panjabi,Fashion,48583.26,8045.51,8,4.0,0,118,bKash
2025-01-04,Vision TV,Electronics,100962.17,32132.26,18,3.1,1,74,bKash
2025-01-21,Olympic Biscuit,Snacks,46457.57,4138.41,7,4.3,0,74,Rocket
2025-05-09,Walton Fridge,Electronics,25629.19,6231.35,7,2.7,0,18,Mastercard
2024-12-05,Sunsilk Shampoo,Personal Care,133863.9,39925.73,16,3.9,0,61,bKash
2024-10-23,Easy Fashion Shirt,Fashion,133181.42,21966.6,20,4.9,0,179,Rocket
2024-01-17,Teer Atta,Groceries,48731.87,16415.11,14,4.9,0,364,Nagad
2024-09-24,Bombay Sweets Chanachur,Snacks,19618.12,2697.21,9,3.9,0,99,Mastercard
2024-03-08,Fresh Milk,Dairy,40764.63,13296.14,4,3.8,0,268,Nagad
2024-11-10,Fresh Soybean Oil,Groceries,5229.07,1645.74,19,4.1,1,461,Cash
2024-02-03,Sunsilk Shampoo,Personal Care,10392.12,2452.28,5,3.3,1,260,Visa Card
2025-04-05,Akij Cement,Construction,9589.87,1664.71,1,3.8,1,375,bKash
2024-08-16,Fresh Milk,Dairy,94629.64,28324.18,9,3.7,1,317,Mastercard
2024-09-26,Dettol Handwash,Personal Care,40464.39,7489.67,15,3.7,0,86,Cash
2024-11-07,Vision TV,Electronics,1984.68,183.67,12,4.1,1,240,Mastercard
2025-01-30,Teer Atta,Groceries,95988.52,27994.8,14,3.1,0,352,Nagad
2025-04-06,Square Toiletries Lotion,Personal Care,176765.6,48844.93,11,4.4,0,172,Nagad
2024-02-10,ACI Salt,Groceries,143281.7,38829.76,13,4.3,1,209,Nagad
2024-01-06,Sunsilk Shampoo,Personal Care,5694.25,871.39,8,3.2,0,477,Mastercard
2024-11-26,Olympic Biscuit,Snacks,75486.15,20141.95,16,4.8,0,224,Cash
2024-09-12,Teer Atta,Groceries,12396.04,3219.77,2,4.3,0,495,Rocket
